function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	0.52	0.0	0.0	0.0	0.0	0.0	0.0	1.38	0.0	0.0
5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN	5.14	0.0	10.72	4.24	0.0	0.0	0.0	0.0	0.0	0.0
5-FORMYL-THF-CYCLO-LIGASE-RXN	14.83	31.92	41.14	47.42	32.620000000000005	31.27	20.52	12.61	27.78	16.3
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0
5-METHYLTHIORIBOSE-KINASE-RXN	3.16	1.37	1.74	1.79	1.0	0.0	0.0	2.51	2.02	3.17
5-NUCLEOTID-RXN	4.33	0.0	27.44	13.260000000000002	2.54	0.0	1.05	1.38	11.489999999999998	4.38
5.1.1.18-RXN	3.16	0.0	0.0	0.0	0.0	0.0	0.0	1.38	0.0	1.15
5.1.3.20-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0
5.1.3.23-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.26	0.0	0.0	0.0
5.1.3.9-RXN	8.870000000000003	26.6	17.11	38.97	23.040000000000006	20.14	13.740000000000002	1.85	23.17	9.2
5.3.1.17-RXN	3.28	14.02	24.77	19.07	2.31	1.68	3.94	4.94	23.1	11.12
5.3.1.23-RXN	6.6400000000000015	10.19	1.74	12.76	7.199999999999998	21.12	9.89	3.12	10.419999999999998	3.17
5.4.1.2-RXN	8.28	20.520000000000003	20.36	42.36	29.55	17.92	12.59	9.16	14.99	12.97
5.4.2.10-RXN	12.55	27.97	21.36	46.6	31.31	29.59	20.52	11.12	22.340000000000003	12.97
5.4.99.17-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0
5.99.1.2-RXN	61.82000000000001	136.11	160.7	197.29	139.4	147.19	86.65	36.94000000000001	114.72999999999998	58.21000000000001
5.99.1.3-RXN	49.04	111.88	115.51999999999998	176.61	118.36	118.36	82.08	44.8	100.3	56.26000000000001
6-PHOSPHO-BETA-GALACTOSIDASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
6-PHOSPHO-BETA-GLUCOSIDASE-RXN	7.23	38.78	24.6	24.64	24.23	28.93	17.79	14.39	42.56999999999999	24.71
6.1.1.13-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
6.1.1.23-RXN	6.73	5.02	7.1	38.04	7.89	1.7	3.97	2.51	14.38	6.32
6.1.1.24-RXN	1.83	0.0	0.0	0.0	1.76	0.0	0.0	0.61	1.0	0.0
6.3.1.10-RXN	8.28	20.520000000000003	20.36	42.36	29.55	17.92	12.59	9.93	14.99	12.97
6.3.1.12-RXN	3.16	0.0	0.0	1.0	0.0	1.16	1.29	1.38	1.0	1.15
6.3.2.10-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
6.3.5.6-RXN	40.81	79.80000000000003	64.08	114.39	75.33	60.42	45.27	37.05	67.02	37.06
6.3.5.7-RXN	40.81	79.80000000000003	64.08	114.39	75.33	60.42	45.27	37.05	67.02	37.06
6PFRUCTPHOS-RXN	44.63	107.87	98.16	156.63	105.57	91.67	68.11999999999999	39.99999999999999	91.24	50.92
6PGLUCONOLACT-RXN	10.12	27.97	35.82	25.21	17.54	18.44	12.12	6.069999999999999	30.630000000000006	16.03
7-ALPHA-HYDROXYSTEROID-DEH-RXN	2.96	7.449999999999998	0.0	22.18	6.89	13.37	8.64	0.0	6.35	0.0
7KAPSYN-RXN	2.5	0.0	27.44	4.78	0.78	0.0	0.0	0.77	10.88	4.38
ABC-10-RXN	29.06	51.23	74.36	44.67	49.86000000000001	43.61000000000001	27.17	22.5	47.97000000000001	35.51000000000001
ABC-11-RXN	29.06	51.23	74.36	44.67	49.86000000000001	43.61000000000001	27.17	22.5	47.97000000000001	35.51000000000001
ABC-12-RXN	29.8	58.41	48.01000000000001	83.84	69.59	59.44	42.69000000000001	31.08	47.70000000000001	30.59
ABC-13-RXN	29.8	58.41	48.01000000000001	83.84	69.59	59.44	42.69000000000001	31.08	47.70000000000001	30.59
ABC-14-RXN	29.8	58.41	48.01000000000001	83.84	69.59	59.44	42.69000000000001	31.08	47.70000000000001	30.59
ABC-18-RXN	71.05	166.4	122.38	217.11	169.65	196.56	131.67	36.96	127.57	59.1
ABC-19-RXN	7.25	11.34	10.35	32.79	9.96	10.89	7.96	7.439999999999999	14.99	9.94
ABC-2-RXN	71.05	166.4	122.38	217.11	169.65	196.56	131.67	36.96	127.57	59.1
ABC-20-RXN	6.32	0.0	0.0	0.0	0.0	0.0	0.0	2.76	0.0	2.3
ABC-23-RXN	0.0	1.37	1.74	1.79	1.0	0.0	0.0	1.13	3.02	2.02
ABC-24-RXN	12.03	27.97	24.61	44.75	31.31	29.59	21.87	13.599999999999998	25.620000000000005	14.59
ABC-25-RXN	12.03	27.97	24.61	44.75	31.31	29.59	21.87	13.599999999999998	25.620000000000005	14.59
ABC-27-RXN	12.55	26.700000000000006	21.36	44.75	31.31	29.59	20.52	12.66	26.620000000000005	11.97
ABC-28-RXN	71.05	166.4	122.38	217.11	169.65	196.56	131.67	36.96	127.57	59.1
ABC-3-RXN	29.8	58.41	48.01000000000001	83.84	69.59	59.44	42.69000000000001	31.08	47.70000000000001	30.59
ABC-33-RXN	71.05	166.4	122.38	217.11	169.65	196.56	131.67	36.96	127.57	59.1
ABC-34-RXN	2.57	0.0	5.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABC-37-RXN	29.8	58.41	48.01000000000001	83.84	69.59	59.44	42.69000000000001	31.08	47.70000000000001	30.59
ABC-4-RXN	29.8	58.41	48.01000000000001	83.84	69.59	59.44	42.69000000000001	31.08	47.70000000000001	30.59
ABC-7-RXN	0.0	1.37	1.74	1.79	1.0	0.0	1.0	1.13	4.6400000000000015	2.02
ABC-70-RXN	0.0	1.37	1.74	1.79	1.0	0.0	1.0	1.13	4.6400000000000015	2.02
ABC-9-RXN	29.06	51.23	74.36	44.67	49.86000000000001	43.61000000000001	27.17	22.5	47.97000000000001	35.51000000000001
ACECOATRANS-RXN	15.8	2.74	0.0	8.46	12.4	15.58	3.76	6.9	0.0	5.75
ACETALD-DEHYDROG-RXN	8.56	14.079999999999998	14.83	34.8	13.72	4.1	10.22	12.66	20.030000000000005	12.98
ACETATE--COA-LIGASE-RXN	1.77	0.0	14.72	4.05	0.39	0.5	0.0	3.57	5.44	2.19
ACETATEKIN-RXN	13.800000000000002	27.97	35.08	53.23	31.700000000000006	29.59	20.52	11.12	28.78	15.16
ACETOLACTATE-DECARBOXYLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ACETOLACTREDUCTOISOM-RXN	12.49	27.97	35.08	44.75	29.94	29.59	20.52	11.89	26.78	15.16
ACETOLACTSYN-RXN	57.98	124.4	148.69	175.03	114.83	103.24	83.99	38.56	103.59	56.99
ACETOOHBUTREDUCTOISOM-RXN	12.49	27.97	35.08	44.75	29.94	29.59	20.52	11.89	26.78	15.16
ACETOOHBUTSYN-RXN	57.98	124.4	148.69	175.03	114.83	103.24	83.99	38.56	103.59	56.99
ACETYL-COA-ACETYLTRANSFER-RXN	20.96	24.32	23.98	24.61	29.62	35.68	19.43	10.4	13.459999999999996	10.1
ACETYL-COA-CARBOXYLTRANSFER-RXN	27.1	45.7	33.71	87.33	60.26000000000001	51.59	41.85	27.7	51.8	27.21
ACETYLGLUTKIN-RXN	12.49	27.97	35.08	44.75	29.94	29.59	20.52	11.89	26.78	15.16
ACETYLHOMOSER-CYS-RXN	20.12	58.68	54.56	88.19	59.42	49.99	41.04	22.59	54.83000000000001	32.17
ACETYLORNDEACET-RXN	1.25	0.0	13.72	2.39	0.39	0.0	0.0	0.0	5.44	2.19
ACETYLORNTRANSAM-RXN	12.49	27.97	35.08	44.75	29.94	29.59	20.52	11.89	26.78	15.16
ACNEULY-RXN	11.97	25.33	30.83	44.86	21.67	21.3	12.98	4.0	26.43	11.54
ACSERLY-RXN	20.05	29.340000000000003	40.44	75.21	44.790000000000006	40.74	27.66	16.11	33.29	16.31
ACYLACPSYNTH-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0
ACYLCOASYN-RXN	8.33	19.06	57.23	34.56	15.48	8.05	1.46	3.28	39.08	17.04
ACYLGPEACYLTRANS-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0
ACYLNEURAMINATE-CYTIDYLYLTRANSFERASE-RXN	5.02	19.21	16.07	9.58	13.31	18.72	5.67	1.44	6.35	4.17
ACYLPHOSPHATASE-RXN	3.6	15.5	21.36	35.04	21.28	8.47	10.63	7.899999999999999	7.08	8.67
ADCLY-RXN	0.0	0.0	0.0	2.39	0.0	0.0	0.0	0.77	3.28	0.0
ADDALT-RXN	1.0	5.02	1.74	29.56	7.89	1.7	2.97	1.13	12.76	5.17
ADENINE-DEAMINASE-RXN	5.4	12.81	11.58	60.21	13.72	10.89	8.530000000000001	6.96	18.420000000000005	9.21
ADENODEAMIN-RXN	1.0	5.02	1.74	29.56	7.89	1.7	2.97	1.13	12.76	5.17
ADENOSYLHOMOCYSTEINASE-RXN	3.48	8.82	1.0	7.630000000000001	6.199999999999998	12.83	8.84	4.1099999999999985	9.63	0.0
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	15.85	26.6	40.44	36.28	25.500000000000004	22.04	17.35	10.51	27.78	15.16
ADENPHOSPHOR-RXN	14.590000000000002	29.34	36.82	49.77	34.46	37.38	20.52	11.64	28.800000000000004	17.18
ADENPRIBOSYLTRAN-RXN	13.21	27.97	40.44	25.81	31.700000000000006	28.43	16.26	9.74	27.78	14.010000000000002
ADENYL-KIN-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
ADENYLOSUCCINATE-SYNTHASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
ADENYLYLSULFATE-REDUCTASE-RXN	1.04	0.0	0.0	0.0	0.0	0.0	0.0	1.22	0.0	0.0
ADENYLYLSULFKIN-RXN	0.0	0.0	0.0	2.39	0.0	0.0	0.0	0.77	3.28	0.0
ADOMET-DMK-METHYLTRANSFER-RXN	3.02	0.0	27.44	2.39	0.78	0.0	0.0	1.38	9.21	4.38
ADPREDUCT-RXN	14.17	11.41	28.92	30.520000000000003	16.25	7.79	2.93	8.6	30.57	13.68
AGMATIN-RXN	9.23	5.02	19.33	12.49	6.199999999999998	3.06	5.5699999999999985	4.699999999999998	10.35	4.77
AGMATINE-DEIMINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0
AICARSYN-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
AICARTRANSFORM-RXN	13.800000000000002	27.97	35.08	47.14	31.700000000000006	29.59	20.52	11.89	30.06	15.16
AIRS-RXN	13.800000000000002	27.97	35.08	48.99	31.700000000000006	29.59	20.52	11.89	26.78	15.16
AKBLIG-RXN	1.0	5.02	1.74	29.45	7.89	1.7	2.97	2.67	13.6	5.17
ALANINE--TRNA-LIGASE-RXN	17.369999999999994	39.41	45.43000000000001	82.78000000000002	47.86000000000001	42.14000000000001	30.65	16.11	40.15	22.950000000000006
ALANINE-DEHYDROGENASE-RXN	5.65	0.0	19.08	46.75	15.93	3.4	5.94	0.61	5.44	2.19
ALARACECAT-RXN	26.680000000000003	44.6	51.45	60.05	50.29	56.98	31.62	19.1	35.57	20.49
ALCOHOL-DEHYDROG-GENERIC-RXN	16.89	29.34	46.040000000000006	57.52	32.7	30.09	23.22	19.81	32.85	19.42
ALCOHOL-DEHYDROG-RXN	16.89	29.34	46.040000000000006	57.52	32.7	30.09	23.22	19.81	32.85	19.42
ALDHDEHYDROG-RXN	9.68	16.23	17.67	33.01	23.58	18.22	13.44	2.61	21.480000000000004	9.38
ALDOSE-1-EPIMERASE-RXN	15.78	29.34	64.25999999999999	57.95	31.410000000000004	29.59	22.78	12.41	43.35	21.56
ALDOSE1EPIM-RXN	15.78	29.34	64.25999999999999	57.95	31.410000000000004	29.59	22.78	12.41	43.35	21.56
ALKAPHOSPHA-RXN	4.41	0.0	13.72	7.630000000000001	0.39	1.16	2.29	2.15	8.06	3.34
ALLANTOATE-DEIMINASE-RXN	7.709999999999999	0.0	16.08	22.18	6.89	1.7	2.97	0.0	0.0	0.0
ALLANTOIN-RACEMASE-RXN	5.14	0.0	8.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALLANTOINASE-RXN	5.14	0.0	8.08	22.18	6.89	1.7	2.97	0.0	0.0	0.0
ALPHA-AMYL-RXN	1.25	0.0	14.72	4.78	0.39	0.0	0.0	3.5	8.719999999999999	2.19
ALPHA-L-FUCOSIDASE-RXN	6.0	6.3900000000000015	58.36	97.65	10.45	1.7	6.23	6.1099999999999985	57.84	15.95
ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN	2.96	7.449999999999998	0.0	0.0	0.0	11.67	5.67	0.0	6.35	0.0
ALPHAGALACTOSID-RXN	19.14	58.31999999999999	88.36000000000001	176.05999999999997	46.12000000000001	40.540000000000006	36.41	16.29	75.42	39.74
ALTRO-OXIDOREDUCT-RXN	6.44	17.880000000000006	28.72	16.68	14.78	5.37	5.4	6.319999999999999	19.82	14.16
ALTRODEHYDRAT-RXN	6.44	17.880000000000006	28.72	26.16	14.78	6.53	7.69	6.319999999999999	22.440000000000005	14.16
AMIDASE-RXN	2.57	1.37	7.1	8.530000000000001	1.0	0.0	0.0	1.13	3.46	2.02
AMINOCYL-TRNA-HYDROLASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN	1.31	0.0	0.0	4.24	1.76	0.0	0.0	0.0	0.0	0.0
AMP-DEPHOSPHORYLATION-RXN	4.33	0.0	27.44	13.260000000000002	2.54	0.0	1.05	1.38	11.489999999999998	4.38
AMP-NUCLEOSID-RXN	1.25	0.0	13.72	2.39	0.39	0.0	0.0	0.0	5.44	2.19
AMPSYN-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
AMYLOMALT-RXN	14.800000000000002	31.62	38.33	50.34	31.700000000000006	29.59	21.87	14.98	36.52	19.93
AMYLOSUCRASE-RXN	3.99	15.259999999999998	13.26	24.85	20.28	19.9	12.739999999999998	3.81	6.35	4.65
ANTHRANSYN-RXN	24.98	53.2	68.16	33.36	29.56	37.88	28.76	18.63	53.56	30.32
ARABISOM-RXN	7.56	25.33	17.11	43.1	21.28	20.14	13.740000000000002	1.85	24.010000000000005	9.2
ARGDECARBOX-RXN	1.77	0.0	13.72	2.39	0.39	0.0	0.0	1.38	5.44	2.19
ARGININE--TRNA-LIGASE-RXN	13.800000000000002	27.97	35.08	48.99	31.700000000000006	29.59	20.52	11.89	27.78	15.16
ARGININE-DEIMINASE-RXN	0.0	0.0	0.0	3.23	0.0	7.79	0.0	0.0	0.0	0.0
ARGSUCCINLYA-RXN	12.49	27.97	35.08	44.75	29.94	29.59	20.52	11.89	26.78	15.16
ARGSUCCINSYN-RXN	12.49	27.97	35.08	44.75	29.94	29.59	20.52	11.89	26.78	15.16
ARYLFORMAMIDASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.26	0.0	0.0	0.0
ARYLSULFAT-RXN	0.0	0.0	0.0	11.41	0.0	0.0	0.0	0.77	9.84	0.0
ASNSYNA-RXN	13.28	27.97	35.08	44.75	31.700000000000006	29.59	20.52	10.51	27.78	15.16
ASNSYNB-RXN	27.19	62.13999999999999	68.82000000000001	58.26000000000001	57.87000000000001	63.67	38.89	12.94	52.38	27.71
ASPAMINOTRANS-RXN	21.3	29.340000000000003	53.16	53.95	40.36000000000001	38.54	22.430000000000003	12.15	34.84	18.5
ASPARAGHYD-RXN	14.82	24.02	31.130000000000006	46.86	30.78	27.91	19.17	6.699999999999998	34.34	12.4
ASPARAGINE--TRNA-LIGASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
ASPARTASE-RXN	4.68	3.65	0.0	7.98	2.07	0.0	0.0	3.22	13.02	4.3
ASPARTATE--TRNA-LIGASE-RXN	17.79	43.23	46.09	49.81	45.09	46.63	29.910000000000004	14.57	37.41	18.19
ASPARTATE-4-DECARBOXYLASE-RXN	1.25	0.0	13.72	2.39	0.39	0.0	0.0	0.0	5.44	2.19
ASPARTATE-RACEMASE-RXN	6.73	6.39	7.1	11.61	7.199999999999998	8.95	3.17	2.51	12.76	6.32
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	26.78	15.16
ASPARTATEKIN-RXN	19.14	38.04	60.15	79.09	39.98	32.69	26.43	18.68	47.26000000000001	24.14
ASPCARBTRANS-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
ASPDECARBOX-RXN	1.77	0.0	13.72	2.39	0.39	0.5	1.05	1.38	6.05	2.19
ATP-ADENYLYLTRANSFERASE-RXN	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0
ATP-PYROPHOSPHATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0
ATPASE-RXN	0.52	1.37	1.74	1.79	1.0	0.0	0.0	1.7399999999999998	2.02	2.02
ATPPHOSPHORIBOSYLTRANS-RXN	9.920000000000002	27.97	29.72	41.52	29.94	20.4	20.52	11.89	26.78	15.16
ATPSYN-RXN	46.32	102.15	118.07999999999998	172.21	111.1	96.7	73.32	42.1	90.3	56.0
BADH-RXN	0.0	0.0	0.0	4.24	0.0	0.0	0.0	0.0	0.0	0.0
BETA-GLUCURONID-RXN	1.25	1.37	15.46	14.510000000000002	1.39	0.0	0.0	1.13	4.18	4.21
BETA-LACTAMASE-RXN	9.55	2.74	27.92	5.9700000000000015	2.39	0.5	0.0	5.6400000000000015	11.48	7.38
BETA-LYSINE-56-AMINOMUTASE-RXN	6.32	0.0	0.0	0.0	0.0	0.0	0.0	2.76	0.0	2.3
BETA-PHOSPHOGLUCOMUTASE-RXN	2.96	10.19	3.48	25.76	2.0	11.67	8.64	2.26	11.39	4.04
BETAGALACTOSID-RXN	34.08	115.34	146.0	220.07	102.22	97.86	82.58000000000001	22.78	134.25	56.64
BIOTIN-CARBOXYL-RXN	8.56	12.71	11.35	40.23	18.92	12.55	14.85	10.4	21.55	8.940000000000003
BIOTINLIG-RXN	13.800000000000002	27.97	36.08	44.75	31.700000000000006	29.59	20.52	13.85	26.78	15.16
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	26.78	15.16
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	26.78	15.16
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	26.78	15.16
BTUR2-RXN	21.31	35.76000000000001	52.53	55.06999999999999	31.94	30.99	23.46	19.23	32.260000000000005	21.97
BUTYRATE-KINASE-RXN	3.99	16.63	11.75	14.59	13.39	18.2	6.96	1.85	13.089999999999998	5.05
BUTYRYL-COA-DEHYDROGENASE-RXN	11.46	6.42	13.970000000000002	10.97	6.199999999999998	10.35	8.37	5.85	1.44	4.92
CARBAMATE-KINASE-RXN	8.15	29.34	18.48	65.46000000000001	30.17	28.23	18.06	8.579999999999998	25.38000000000001	17.01
CARBODEHYDRAT-RXN	3.09	0.0	5.36	2.39	0.0	0.0	1.0	0.61	5.9	0.0
CARBON-MONOXIDE-DEHYDROGENASE-RXN	12.91	16.82	26.29	42.39	20.16	20.34	12.59	11.44	21.05	16.0
CARBPSYN-RXN	40.92	96.53	115.25	136.92999999999998	97.46	96.86	64.06	33.78	90.69	47.36
CATAL-RXN	0.0	0.0	0.0	6.630000000000001	0.0	0.0	0.0	0.77	3.28	0.0
CDP-GLUCOSE-46-DEHYDRATASE-RXN	7.56	25.33	20.36	10.05	13.39	18.44	8.61	4.94	18.110000000000007	10.82
CDPDIGLYSYN-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
CDPKIN-RXN	0.52	0.0	0.0	2.39	0.0	0.0	0.0	1.38	3.28	0.0
CDPREDUCT-RXN	14.17	11.41	28.92	30.520000000000003	16.25	7.79	2.93	8.6	30.57	13.68
CELLOBIOSE-PHOSPHORYLASE-RXN	3.99	15.259999999999998	10.01	6.91	12.39	17.54	5.67	0.72	6.35	3.03
CELLULOSE-SYNTHASE-UDP-FORMING-RXN	5.14	0.0	8.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEPHALOSPORIN-C-DEACETYLASE-RXN	0.0	0.0	0.0	4.24	0.0	0.0	0.0	0.0	0.0	0.0
CEREBROSIDE-SULFATASE-RXN	0.0	0.0	0.0	4.24	0.0	0.0	0.0	0.77	0.0	0.0
CHEBDEAMID-RXN	11.27	23.22	21.53	19.76	22.58	27.67	13.15	8.75	13.039999999999996	9.34
CHER-RXN	14.23	34.53	25.48	22.26	34.05	43.03	18.82	8.75	20.83	11.23
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN	4.41	7.79	18.71	39.07	7.59	10.35	9.08	6.369999999999999	7.459999999999999	7.979999999999999
CHLORIDE-PEROXIDASE-RXN	0.0	0.0	0.0	4.24	0.0	0.0	2.26	0.0	0.0	0.0
CHOLESTENONE-5-ALPHA-REDUCTASE-RXN	1.25	0.0	13.72	2.39	0.39	0.0	0.0	0.0	5.44	2.19
CHOLINE-SULFATASE-RXN	0.0	0.0	0.0	10.87	0.0	0.0	0.0	0.0	3.28	0.0
CHOLOYLGLYCINE-HYDROLASE-RXN	8.8	20.28	39.19	20.07	16.93	18.2	8.42	1.85	30.99	12.579999999999998
CHORISMATE-SYNTHASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	26.78	15.16
CHORISMATEMUT-RXN	26.35	55.94000000000001	56.44	64.93	56.12000000000001	57.48	35.81	23.01	48.12000000000001	28.130000000000006
CITC-RXN	2.57	0.0	5.36	0.0	0.0	2.56	1.29	0.0	0.0	1.0
CITRYLY-RXN	7.709999999999999	0.0	16.08	0.0	0.0	2.56	1.29	0.0	0.0	1.0
CITSYN-RXN	11.83	29.34	17.740000000000006	46.54	28.48	27.03	21.49	15.629999999999995	26.640000000000004	16.14
CITTRANS-RXN	7.709999999999999	0.0	18.72	0.0	0.0	2.56	1.29	0.0	0.0	1.0
COBALADENOSYLTRANS-RXN	21.31	35.76000000000001	52.53	55.06999999999999	31.94	30.99	23.46	19.23	32.260000000000005	21.97
COBALAMIN5PSYN-RXN	8.28	20.520000000000003	20.36	46.6	29.55	17.92	12.59	9.93	14.99	12.97
COBALAMINSYN-RXN	8.28	20.520000000000003	20.36	46.6	29.55	17.92	12.59	9.93	14.99	12.97
COBINAMIDEKIN-RXN	10.85	20.520000000000003	25.72	42.36	29.55	19.32	12.59	9.93	14.99	12.97
COBINPGUANYLYLTRANS-RXN	10.85	20.520000000000003	25.72	42.36	29.55	19.32	12.59	9.93	14.99	12.97
CORTISONE-ALPHA-REDUCTASE-RXN	1.25	0.0	13.72	2.39	0.39	0.0	0.0	0.0	5.44	2.19
CPM-KDOSYNTH-RXN	3.82	0.0	19.08	2.39	0.39	1.4	0.0	0.77	5.44	2.19
CREATININASE-RXN	11.28	3.65	18.8	23.200000000000006	0.0	0.0	0.0	0.0	14.46	3.15
CTPSYN-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
CYCPHOSDIESTER-RXN	3.16	1.37	1.74	4.18	1.0	0.0	0.0	2.51	6.3	3.17
CYSTATHIONINE-BETA-LYASE-RXN	36.12000000000001	56.04	86.08000000000001	93.09	55.37000000000001	50.23	34.61	23.01	55.98	34.510000000000005
CYSTEINE--TRNA-LIGASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
CYSTHIOCYS-RXN	0.0	1.37	1.74	1.79	1.0	0.0	0.0	1.13	2.02	2.02
CYTDEAM-RXN	0.0	0.0	0.0	4.24	0.0	0.0	0.0	0.0	0.0	0.0
CYTIDEAM-RXN	16.76	36.790000000000006	36.82	46.54	32.7	41.26000000000001	26.19	12.25	35.15000000000001	17.18
CYTIDEAM2-RXN	16.76	36.790000000000006	36.82	46.54	32.7	41.26000000000001	26.19	12.25	35.15000000000001	17.18
CYTIDINEKIN-RXN	18.21	30.71	50.54	53.16	39.290000000000006	38.54	24.69	13.63	37.86	20.52
CYTIKIN-RXN	18.21	30.71	50.54	53.16	39.290000000000006	38.54	24.69	13.63	37.86	20.52
CYTOCHROME-C-PEROXIDASE-RXN	0.0	0.0	0.0	2.39	0.0	0.0	0.0	0.77	3.28	0.0
D-ALANINE-AMINOTRANSFERASE-RXN	2.57	0.0	5.36	6.74	0.0	2.56	1.29	0.0	1.44	0.0
D-PPENTOMUT-RXN	9.39	26.6	20.36	38.13	25.110000000000007	20.14	17.35	7.7799999999999985	21.340000000000003	11.82
DADPKIN-RXN	0.52	0.0	0.0	2.39	0.0	0.0	0.0	1.38	3.28	0.0
DAHPSYN-RXN	20.32	40.68	32.71	81.05000000000003	47.47000000000001	40.98	32.62	22.9	36.33000000000001	21.91
DALADALALIG-RXN	13.800000000000002	29.34	37.82	46.54	32.7	29.59	20.52	15.75	29.800000000000004	17.18
DAPASYN-RXN	5.07	0.0	32.800000000000004	2.39	0.78	1.4	0.0	0.77	7.6	4.38
DARAB5PISOM-RXN	3.82	0.0	19.08	2.39	0.39	0.0	0.0	0.77	5.44	2.19
DCDPKIN-RXN	0.52	0.0	0.0	2.39	0.0	0.0	0.0	1.38	3.28	0.0
DCMP-DEAMINASE-RXN	13.800000000000002	27.97	35.08	44.75	31.700000000000006	29.59	20.52	11.89	27.78	15.16
DCTP-DEAM-RXN	2.57	0.0	5.36	6.74	0.0	0.0	0.0	0.0	1.44	0.0
DCYSDESULF-RXN	7.709999999999999	0.0	16.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEHYDDEOXGALACTKIN-RXN	0.0	0.0	0.0	4.24	0.0	0.0	0.0	0.0	0.0	0.0
DEOXYADENOSINE-KINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DEOXYADENPHOSPHOR-RXN	14.590000000000002	29.34	36.82	49.77	34.46	37.38	20.52	11.64	28.800000000000004	17.18
DEOXYGLUCONOKIN-RXN	12.94	37.13	44.72	59.040000000000006	44.02	22.79	20.25	15.599999999999998	34.2	26.130000000000006
DEOXYGUANPHOSPHOR-RXN	14.590000000000002	29.34	36.82	49.77	34.46	37.38	20.52	11.64	28.800000000000004	17.18
DEOXYINOPHOSPHOR-RXN	14.590000000000002	29.34	36.82	49.77	34.46	37.38	20.52	11.64	28.800000000000004	17.18
DEOXYRIBOSE-P-ALD-RXN	13.800000000000002	33.45	42.04	51.91	35.7	29.59	20.52	15.64	35.86000000000001	23.24
DEPHOSPHOCOAKIN-RXN	13.800000000000002	27.97	35.08	41.52	31.700000000000006	21.8	18.26	11.89	27.78	15.16
