function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
R311-RXN	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	4.84	4.59
R341-RXN	4.5600000000000005	8.47	3.13	4.92	15.61	17.08	4.6400000000000015	4.56	0.74	2.48
R342-RXN	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
R344-RXN	15.28	37.32	18.7	14.03	26.750000000000004	25.6	25.26	20.25	20.86	30.35
R345-RXN	8.95	15.91	4.71	7.3199999999999985	15.61	19.55	9.99	13.85	5.6400000000000015	11.01
R381-RXN	0.45	7.46	1.47	2.66	1.84	0.92	2.66	4.22	0.85	1.73
R601-RXN	6.84	21.16	10.98	5.32	15.750000000000002	18.63	10.58	9.44	26.43	7.479999999999999
R621-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
R82-RXN	0.0	0.0	7.33	0.0	9.3	2.82	2.18	1.0	2.99	0.0
RETINYL-PALMITATE-ESTERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RFFTRANS-RXN	3.0	0.59	1.78	0.0	0.57	3.51	5.59	1.65	0.74	11.22
RHAMNISOM-RXN	0.0	5.95	0.0	0.0	0.0	0.0	3.94	0.0	0.0	0.0
RHAMNULOKIN-RXN	5.4300000000000015	16.87	19.33	2.66	35.050000000000004	15.82	18.71	9.78	7.57	12.64
RHAMNULPALDOL-RXN	1.98	5.95	0.0	0.0	0.0	5.75	2.66	1.91	0.5	1.09
RIB5PISOM-RXN	12.94	30.790000000000006	54.24	12.8	37.72	52.02	31.9	27.84	34.44	28.94
RIBAZOLEPHOSPHAT-RXN	7.81	10.29	22.58	8.64	15.61	28.08	10.98	18.68	10.99	12.78
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RIBOFLAVIN-SYN-RXN	6.71	21.58	12.45	5.03	26.180000000000003	17.31	7.6	9.78	7.68	6.43
RIBOFLAVINKIN-RXN	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RIBOFLAVINSYNDEAM-RXN	6.71	21.58	12.45	5.03	26.180000000000003	17.31	7.6	9.78	7.68	6.43
RIBOFLAVINSYNREDUC-RXN	6.71	21.58	12.45	5.03	26.180000000000003	17.31	7.6	9.78	7.68	6.43
RIBOKIN-RXN	20.07	36.10000000000001	53.13	6.449999999999998	34.31	47.59	39.24999999999999	22.91	43.87	49.0
RIBONUCLEOSIDE-DIP-REDUCTI-RXN	10.76	28.500000000000004	5.94	10.61	2.94	5.26	13.45	16.81	23.32	12.89
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	10.76	28.500000000000004	5.94	10.61	2.94	5.26	13.45	16.81	23.32	12.89
RIBOSYLHOMOCYSTEINASE-RXN	8.829999999999998	13.27	22.47	6.53	18.550000000000004	30.87	10.98	12.9	20.81	10.59
RIBULOKIN-RXN	4.46	12.48	0.0	0.0	0.0	0.0	6.32	0.0	7.68	10.02
RIBULP3EPIM-RXN	15.170000000000002	31.67	33.16	12.8	28.42	43.45	26.76	23.9	29.94	30.34
RIBULPEPIM-RXN	13.2	37.56	28.880000000000006	3.69	25.48	34.41	27.73	10.39	21.34	30.66
RNA-DIRECTED-DNA-POLYMERASE-RXN	1.06	0.0	1.42	0.0	1.14	7.02	2.4	0.0	1.48	2.78
RNA-LIGASE-ATP-RXN	0.0	6.54	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-0	2.68	14.29	1.47	5.21	1.84	4.7	5.82	5.4	4.69	5.34
RXN-1	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10	10.82	23.37	32.45	11.3	26.750000000000004	32.82	19.84	23.9	15.329999999999998	24.36
RXN-10002	1.42	0.59	1.07	0.0	0.0	0.0	4.39	0.0	0.0	9.83
RXN-10009	10.62	23.09	14.34	8.64	24.910000000000004	16.62	18.54	13.65	12.470000000000002	24.34
RXN-10031	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-10035	5.0	5.62	35.93	6.27	37.2	12.28	19.41	15.91	14.02	24.69
RXN-10057	2.51	0.0	8.04	0.0	9.87	12.08	2.1	1.0	3.73	1.39
RXN-10060	35.85	69.11999999999999	76.9	32.96	78.24	91.47	58.40999999999999	50.53	55.19	70.60000000000002
RXN-10061	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
RXN-10062	10.82	30.790000000000006	32.45	12.8	26.750000000000004	32.82	21.22	23.9	19.03	24.36
RXN-10089	4.45	6.44	13.000000000000002	9.08	26.750000000000004	11.29	8.65	7.87	8.780000000000001	14.21
RXN-10462	23.92	34.76	78.6	20.28	52.02	80.01	41.38	42.3	54.36999999999998	50.83000000000001
RXN-10642	6.5699999999999985	15.94	2.84	0.0	15.18	10.8	23.68	1.65	9.16	12.38
RXN-10655	35.85	69.11999999999999	76.9	32.96	78.24	91.47	58.40999999999999	50.53	55.19	70.60000000000002
RXN-10656	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
RXN-10657	10.82	30.790000000000006	32.45	12.8	26.750000000000004	32.82	21.22	23.9	19.03	24.36
RXN-10659	35.85	69.11999999999999	76.9	32.96	78.24	91.47	58.40999999999999	50.53	55.19	70.60000000000002
RXN-10660	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
RXN-10661	10.82	30.790000000000006	32.45	12.8	26.750000000000004	32.82	21.22	23.9	19.03	24.36
RXN-10697	18.73	32.99000000000001	6.460000000000001	9.9	0.0	17.51	22.380000000000006	22.67	21.32	40.75
RXN-10698	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-10699	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
RXN-10700	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
RXN-10701	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
RXN-10702	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-10703	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-10704	18.73	32.99000000000001	6.460000000000001	9.9	0.0	17.51	22.380000000000006	22.67	21.32	40.75
RXN-10705	18.73	32.99000000000001	6.460000000000001	9.9	0.0	17.51	22.380000000000006	22.67	21.32	40.75
RXN-10711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RXN-10715	4.45	6.44	13.000000000000002	9.08	26.750000000000004	11.29	8.65	7.87	8.780000000000001	14.21
RXN-10755	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0
RXN-10767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RXN-10769	19.87	117.93999999999998	133.76	31.370000000000005	194.4	81.57	85.06	57.85	53.21	74.57000000000002
RXN-10773	19.87	117.93999999999998	133.76	31.370000000000005	194.4	81.57	85.06	57.85	53.21	74.57000000000002
RXN-10778	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10780	4.45	6.44	13.000000000000002	9.08	26.750000000000004	11.29	8.65	7.87	8.780000000000001	14.21
RXN-10781	15.05	30.730000000000004	33.68	14.3	28.950000000000006	39.5	24.959999999999994	25.55	34.89	24.36
RXN-10814	15.66	39.74000000000001	35.07000000000001	19.09	28.590000000000003	36.21	26.849999999999994	35.52	24.78	32.8
RXN-10817	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10819	1.59	30.76	27.01	2.64	29.610000000000007	18.99	13.9	6.7799999999999985	12.69	5.57
RXN-1082	4.46	12.48	0.0	0.0	0.0	7.56	6.32	0.0	7.68	9.18
RXN-10857	6.4300000000000015	19.76	13.000000000000002	5.03	26.750000000000004	17.04	11.31	7.87	4.58	11.97
RXN-10907	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10908	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10910	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10911	15.05	30.730000000000004	33.68	14.3	28.950000000000006	39.5	24.959999999999994	25.55	34.89	24.36
RXN-10912	4.45	6.44	13.000000000000002	9.08	26.750000000000004	11.29	8.65	7.87	8.780000000000001	14.21
RXN-10913	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-10915	15.05	30.730000000000004	33.68	14.3	28.950000000000006	39.5	24.959999999999994	25.55	34.89	24.36
RXN-10917	4.45	6.44	13.000000000000002	9.08	26.750000000000004	11.29	8.65	7.87	8.780000000000001	14.21
RXN-10949	3.21	18.71	9.51	2.66	11.71	11.03	7.920000000000001	5.22	8.42	6.73
RXN-10952	3.21	18.71	9.51	2.66	11.71	11.03	7.920000000000001	5.22	8.42	6.73
RXN-10953	3.21	18.71	9.51	2.66	11.71	11.03	7.920000000000001	5.22	8.42	6.73
RXN-10954	3.21	18.71	9.51	2.66	11.71	11.03	7.920000000000001	5.22	8.42	6.73
RXN-10994	4.82	12.13	14.75	5.19	2.1	20.69	5.34	4.65	19.72	7.7799999999999985
RXN-11029	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-11046	2.49	8.969999999999997	2.94	5.32	4.78	5.18	1.38	8.44	8.53	1.08
RXN-11047	2.04	7.46	1.47	2.66	2.94	4.26	1.38	4.22	7.68	0.75
RXN-11051	2.23	12.72	0.0	1.5	0.0	0.0	4.44	0.0	7.54	4.59
RXN-11065	50.96000000000001	92.31	113.22	49.55	146.09	120.08999999999996	86.82000000000002	84.47	79.74000000000002	106.45
RXN-11067	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11109	19.48	46.21000000000001	40.45	19.43	19.65	47.68	28.820000000000004	34.42	50.69000000000001	39.67
RXN-11135	124.1	245.46	318.72	125.00000000000004	278.50000000000006	361.6	196.4	239.0	246.2	243.6
RXN-11136	1.59	0.0	0.0	0.0	1.1	3.34	0.0	0.0	6.33	0.42
RXN-11146	33.52	37.11000000000001	105.22	15.87	94.43	105.96	53.49	51.04	58.53	69.9
RXN-11211	7.53	12.48	11.14	7.3199999999999985	10.3	12.11	8.5	12.94	11.73	12.12
RXN-11217	7.53	12.48	11.14	7.3199999999999985	10.3	12.11	8.5	12.94	11.73	12.12
RXN-11218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RXN-11219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RXN-11244	18.73	32.99000000000001	6.460000000000001	9.9	0.0	17.51	22.380000000000006	22.67	21.32	40.75
RXN-11245	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11246	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11291	9.73	9.08	28.09	7.3199999999999985	26.01	31.46	14.3	18.97	16.97	19.02
RXN-11295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11302	50.96000000000001	92.31	113.22	49.55	146.09	120.08999999999996	86.82000000000002	84.47	79.74000000000002	106.45
RXN-11310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11319	9.429999999999998	33.15	16.05	5.03	26.750000000000004	21.82	15.93	12.61	8.42	8.399999999999999
RXN-11322	1.0	11.78	6.78	5.37	1.0	4.04	2.0	1.0	8.4	0.84
RXN-11323	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
RXN-11326	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
RXN-11327	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
RXN-11342	1.59	0.0	13.75	2.55	1.1	12.87	2.18	2.94	12.18	4.17
RXN-11344	1.59	0.0	13.75	2.55	1.1	12.87	2.18	2.94	12.18	4.17
RXN-11346	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-11347	12.41	24.84	32.45	14.12	27.850000000000005	36.16	19.84	24.61	25.360000000000007	24.36
RXN-11348	9.73	9.08	28.09	7.3199999999999985	26.01	31.46	14.3	18.97	16.97	19.02
RXN-11350	9.73	9.08	28.09	7.3199999999999985	26.01	31.46	14.3	18.97	16.97	19.02
RXN-11351	50.96000000000001	92.31	113.22	49.55	146.09	120.08999999999996	86.82000000000002	84.47	79.74000000000002	106.45
RXN-11363	2.23	6.24	0.0	0.0	0.0	3.78	3.16	0.0	3.84	4.59
RXN-11364	2.23	6.24	0.0	0.0	0.0	3.78	4.44	0.0	3.84	4.59
RXN-11365	3.65	6.24	1.07	0.0	0.0	3.78	8.83	0.0	3.84	14.42
RXN-11396	24.06	29.36	57.52	15.060000000000002	75.26	57.96	46.95	27.18	38.27	60.59
RXN-11475	0.45	7.46	1.47	2.66	1.84	0.92	1.38	4.22	0.85	0.33
RXN-11476	35.85	69.11999999999999	76.9	32.96	78.24	91.47	58.40999999999999	50.53	55.19	70.60000000000002
RXN-11477	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
RXN-11478	10.82	30.790000000000006	32.45	12.8	26.750000000000004	32.82	21.22	23.9	19.03	24.36
RXN-11480	35.85	69.11999999999999	76.9	32.96	78.24	91.47	58.40999999999999	50.53	55.19	70.60000000000002
RXN-11481	10.82	24.84	32.45	12.8	26.750000000000004	32.82	19.84	23.9	19.03	24.36
RXN-11482	10.82	30.790000000000006	32.45	12.8	26.750000000000004	32.82	21.22	23.9	19.03	24.36
RXN-11483	0.45	13.41	1.47	2.66	1.84	0.92	2.76	4.22	0.85	0.33
RXN-11484	0.9	14.92	2.94	5.32	3.68	1.84	2.76	8.44	1.7	0.66
RXN-11496	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-11501	17.91	46.72	59.19000000000001	19.7	77.06	70.61999999999998	35.34	35.01	28.85	36.09
RXN-11572	0.0	17.85	0.0	0.0	0.0	0.0	4.14	0.0	0.0	0.0
RXN-11573	2.16	7.09	1.58	7.77	0.0	2.47	2.19	11.18	4.76	3.94
RXN-11574	0.0	0.0	13.75	0.0	0.0	9.53	2.18	2.94	5.85	2.77
RXN-11576	1.59	1.47	0.0	1.5	1.1	3.34	0.0	0.0	10.03	0.0
RXN-11577	0.0	11.9	0.0	0.0	0.0	0.0	2.76	0.0	0.0	0.0
RXN-11578	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-11586	13.05	31.08	32.45	15.35	26.750000000000004	36.6	23.0	23.9	22.87	28.95
RXN-11588	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-11591	11.96	17.38	30.98	10.14	26.01	35.24	18.46	19.68	24.51	24.03
RXN-11592	12.41	24.84	18.7	12.8	27.850000000000005	26.630000000000006	17.659999999999997	20.96	20.01	21.59
RXN-11596	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-11598	9.8	24.84	17.12	7.85	26.750000000000004	21.82	17.659999999999997	11.669999999999998	12.62	18.65
RXN-11601	23.38	42.84	47.57999999999999	17.99	53.33000000000001	59.57000000000001	37.01000000000001	30.17	41.71	47.24
RXN-11602	18.52	39.55	36.52	17.57	41.790000000000006	43.82	29.55	36.02	23.43	41.72
RXN-11615	0.0	11.9	0.0	0.0	0.0	0.0	2.76	0.0	0.0	0.0
RXN-11618	0.9	8.969999999999997	2.94	5.32	3.68	1.84	1.38	8.44	1.7	0.66
RXN-11620	0.9	8.969999999999997	2.94	5.32	3.68	1.84	1.38	8.44	1.7	0.66
RXN-11627	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-11633	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-11637	12.86	32.300000000000004	33.919999999999995	15.459999999999996	29.690000000000005	37.08	21.22	28.119999999999994	26.21	24.69
RXN-11638	17.22	31.08	34.16	15.169999999999998	29.42	47.49	25.48	28.46	29.94	31.43
RXN-11662	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-11674	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-11689	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-11715	11.84	26.31	75.52	15.7	63.95	55.1	28.18	40.13	40.03999999999999	28.67
RXN-11737	15.66	39.74000000000001	35.07000000000001	19.09	28.590000000000003	36.21	26.849999999999994	35.52	24.78	32.8
RXN-11743	11.84	26.31	75.52	15.7	63.95	55.1	28.18	40.13	40.03999999999999	28.67
RXN-11754	2.49	8.969999999999997	2.94	5.32	4.78	5.18	1.38	8.44	8.53	1.08
RXN-11758	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-11832	24.43	41.37	45.8	17.89	52.76000000000001	63.28	35.26	39.46	36.77	37.56
RXN-11833	17.19	23.62	22.22	10.14	35.88	35.81999999999999	26.21	19.39	26.23	37.07
RXN-11835	8.21	10.29	11.53	2.37	24.910000000000004	19.9	13.09	5.56	7.57	16.900000000000002
RXN-11836	4.2	14.55	20.92	10.43	2.94	16.259999999999998	6.75	18.34	17.790000000000006	7.460000000000001
RXN-11837	34.07000000000001	72.73	63.15000000000001	34.68	83.55	82.91	51.97000000000001	53.64	63.32	63.6
RXN-11838	10.37	15.91	17.23	8.64	24.910000000000004	22.37	16.279999999999998	16.740000000000002	8.629999999999999	20.84
RXN-11839	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-11842	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-11843	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-11860	11.96	17.38	17.23	10.14	26.01	25.71	16.279999999999998	16.740000000000002	19.16	21.26
RXN-11865	11.96	17.38	17.23	10.14	26.01	25.71	16.279999999999998	16.740000000000002	19.16	21.26
RXN-12002	36.84	66.21	78.25	30.69	80.61000000000001	99.44	55.099999999999994	63.36	62.13000000000001	61.92
RXN-12014	10.37	17.38	17.23	10.14	24.910000000000004	22.37	16.279999999999998	16.740000000000002	12.330000000000002	20.84
RXN-12086	2.23	6.24	0.0	1.32	0.0	3.78	3.16	0.71	3.84	5.85
RXN-12088	17.91	46.72	59.19000000000001	19.7	77.06	70.61999999999998	35.34	35.01	28.85	36.09
RXN-12093	1.45	11.88	2.47	6.3500000000000005	2.84	4.96	1.38	5.9300000000000015	0.85	0.75
RXN-12104	0.45	8.93	1.47	4.16	1.84	0.92	1.38	4.22	4.55	0.75
RXN-12160	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-12164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68
RXN-12171	16.8	28.89	67.95	16.49	60.96000000000001	61.29	33.85	35.29	30.6	39.02
RXN-12173	0.0	16.32	0.0	0.0	0.0	0.0	2.76	0.0	0.0	0.0
RXN-12174	0.0	17.85	7.33	0.0	9.3	2.82	5.04	1.0	2.99	0.0
RXN-12177	0.0	6.54	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-12184	4.380000000000001	59.49	13.16	9.3	28.86	11.33	13.7	16.02	5.54	1.41
RXN-12193	13.85	18.950000000000006	46.2	11.3	26.750000000000004	49.57	22.02	28.49	20.18	26.71
RXN-12223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RXN-12302	0.45	8.93	1.47	5.48	1.84	0.92	1.38	4.93	4.55	0.33
RXN-12321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12344	0.0	8.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12391	13.85	18.950000000000006	46.2	11.3	26.750000000000004	49.57	22.02	28.49	20.18	26.71
RXN-12392	16.8	28.89	67.95	16.49	60.96000000000001	61.29	33.85	35.29	30.6	39.02
RXN-12398	38.57	116.33	96.94	24.55	182.08	104.33	81.35	52.46	77.65	73.82000000000002
RXN-12399	38.57	116.33	96.94	24.55	182.08	104.33	81.35	52.46	77.65	73.82000000000002
RXN-12400	38.57	116.33	96.94	24.55	182.08	104.33	81.35	52.46	77.65	73.82000000000002
RXN-12402	1.05	16.91	14.66	1.32	18.6	5.64	8.4	4.3599999999999985	5.98	0.0
RXN-12430	0.45	1.51	1.47	2.66	1.84	0.92	0.0	4.22	0.85	0.33
RXN-12444	5.63	6.24	8.4	2.55	9.3	12.35	8.45	1.0	6.83	15.68
RXN-12448	15.05	30.730000000000004	33.68	14.3	28.950000000000006	39.5	24.959999999999994	25.55	34.89	24.36
RXN-12458	12.41	24.84	32.45	12.8	27.850000000000005	36.16	19.84	23.9	25.360000000000007	24.36
RXN-12460	12.41	24.84	46.2	12.8	27.850000000000005	45.69	22.02	26.84	30.71	27.13
RXN-12462	11.96	17.38	30.98	10.14	26.01	35.24	18.46	19.68	24.51	23.61
RXN-12463	11.96	17.38	30.98	10.14	26.01	35.24	18.46	19.68	24.51	23.61
RXN-12472	11.96	17.38	17.23	10.14	26.01	25.71	16.279999999999998	16.740000000000002	18.66	21.26
RXN-12480	4.38	11.51	13.230000000000002	2.66	25.750000000000004	13.0	11.31	5.22	4.58	11.55
RXN-12481	1.02	4.42	4.4700000000000015	4.949999999999998	0.0	0.0	1.0	10.47	1.06	2.94
RXN-12490	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12521	0.0	0.0	1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12545	0.53	0.0	0.71	0.0	0.57	3.51	2.48	0.0	0.74	1.39
RXN-12558	1.05	4.42	0.0	0.0	0.0	0.0	0.0	1.65	0.0	0.0
RXN-12559	1.05	4.42	0.0	0.0	0.0	0.0	0.0	1.65	0.0	0.0
RXN-12560	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-12561	13.63	19.2	20.4	16.32	16.14	30.380000000000006	22.360000000000007	25.61	25.18	30.59
RXN-12565	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12570	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84
RXN-12579	2.23	6.24	0.0	1.32	0.0	3.78	3.16	0.71	3.84	5.85
RXN-12587	30.450000000000006	45.67999999999999	83.48	29.03	69.99999999999999	89.77999999999999	48.31	62.25999999999999	63.10999999999999	64.04
RXN-12588	30.450000000000006	45.67999999999999	83.48	29.03	69.99999999999999	89.77999999999999	48.31	62.25999999999999	63.10999999999999	64.04
RXN-12609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12610	11.900000000000002	34.660000000000004	20.1	13.78	29.590000000000003	28.25	15.93	27.83	10.33	10.69
RXN-12611	11.900000000000002	34.660000000000004	20.1	13.78	29.590000000000003	28.25	15.93	27.83	10.33	10.69
RXN-12613	1.02	0.0	1.23	1.4	0.0	1.47	0.0	9.29	0.0	1.96
RXN-12618	13.38	37.44	0.0	0.0	0.0	0.0	18.96	0.0	23.04	27.96
RXN-12623	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12624	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12625	13.590000000000002	81.45	38.84	17.96	50.87000000000001	31.69	36.27000000000001	34.91	18.01	32.41
RXN-12626	13.590000000000002	81.45	38.84	17.96	50.87000000000001	31.69	36.27000000000001	34.91	18.01	32.41
RXN-12627	1.42	3.46	2.49	0.0	14.04	0.0	6.55	0.0	0.0	9.83
RXN-12634	22.66	12.64	179.05999999999997	5.37	73.68	157.64	51.21	38.23	144.47000000000003	47.42
RXN-12705	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12710	0.0	0.0	0.0	5.1	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12720	2.0	20.74	2.0	4.74	2.0	8.08	2.76	2.0	0.0	0.42
RXN-12726	18.72	47.07	43.07	19.07	36.62000000000001	51.41	28.67	35.9	27.660000000000004	34.28
RXN-12729	23.39	58.290000000000006	43.22	19.24	53.6	53.41	38.44	31.969999999999995	40.96	49.77
RXN-12730	0.0	0.0	13.75	1.32	0.0	9.53	2.18	3.65	5.35	3.19
RXN-12736	0.0	0.0	7.33	2.55	9.3	2.82	2.18	1.0	2.99	0.0
RXN-12750	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.42
RXN-12752	13.05	31.08	31.22	12.8	26.750000000000004	32.82	23.0	23.9	22.37	28.53
RXN-12908	2.1	0.0	0.0	0.0	0.0	0.0	0.0	3.3	0.0	0.0
RXN-12977	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-12978	4.380000000000001	59.49	13.16	9.3	28.86	11.33	13.7	16.02	5.54	1.41
RXN-13008	35.85	69.11999999999999	76.9	32.96	78.24	91.47	58.40999999999999	50.53	55.19	70.60000000000002
RXN-13036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-13037	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-13039	3.0200000000000005	7.46	12.320000000000002	9.01	11.71	10.19	3.48	23.8	5.6400000000000015	7.459999999999999
RXN-13142	13.05	31.08	31.22	12.8	26.750000000000004	32.82	23.0	23.9	22.37	28.53
RXN-13158	10.82	23.37	32.45	11.3	26.750000000000004	32.82	19.84	23.9	15.329999999999998	24.36
RXN-13162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42
RXN-13163	21.64	47.33000000000001	64.89999999999999	22.6	53.50000000000001	65.64	39.67999999999999	47.8	30.66	48.71999999999999
RXN-13179	3.21	18.12	10.74	2.66	11.71	11.03	6.6400000000000015	5.22	8.42	6.31
RXN-13181	0.9	49.09	2.94	6.6400000000000015	3.68	1.84	9.66	9.15	1.7	0.66
RXN-13182	0.9	49.09	2.94	6.6400000000000015	3.68	1.84	9.66	9.15	1.7	0.66
RXN-13198	15.05	30.730000000000004	33.68	14.3	28.950000000000006	39.5	24.959999999999994	25.55	34.89	24.36
RXN-13202	38.08	76.86	83.09	31.95	84.64999999999998	99.82	59.540000000000006	57.55999999999999	71.79999999999998	74.69
RXN-13279	2.23	6.24	0.0	0.0	0.0	0.0	3.16	0.0	3.84	4.59
RXN-13290	4.380000000000001	59.49	13.16	9.3	28.86	11.33	13.7	16.02	5.54	1.41
RXN-13313	0.0	5.95	0.0	0.0	0.0	0.0	1.38	0.0	0.0	0.0
RXN-13337	0.0	4.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
