function	community_1	community_10	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9
DTDPKIN-RXN	0.84	3.72	1.41	7.56	15.48	92.17	2.49	1.56	4.48	1.89
DTMPKI-RXN	688.33	279.74999999999994	235.47	596.6800000000002	855.0900000000001	3113.42	8.99	5970.230000000001	55.36	204.37000000000003
DUDPKIN-RXN	0.84	3.72	1.41	7.56	15.48	92.17	2.49	1.56	4.48	1.89
DURIDKI-RXN	655.1099999999999	276.56	346.08	590.57	844.7800000000002	49.08	88.42	4808.36	138.0	312.38
DUTP-PYROP-RXN	729.01	559.67	355.25	621.95	854.2600000000001	3129.8299999999995	107.39	5972.51	143.48000000000005	323.64
DXPREDISOM-RXN	729.01	559.09	355.25	622.85	852.4200000000002	3097.8499999999995	107.39	1171.04	143.48000000000005	323.14
DXS-RXN	729.01	292.37	588.99	633.8800000000001	856.6400000000001	141.79	111.37	4814.780000000002	145.84000000000003	325.74
ENDOGLYCOSYLCERAMIDASE-RXN	0.0	0.0	0.0	0.0	5.32	0.0	0.0	0.0	0.0	0.0
ENOYL-ACP-REDUCT-NADH-RXN	729.01	562.31	356.66	627.7700000000002	855.47	3099.1799999999994	109.38	1171.04	147.06	325.44
ENOYL-ACP-REDUCT-NADPH-RXN	10.7	280.06	116.41	12.93	16.66	18.53	92.4	0.0	91.88	112.5
ENOYL-COA-HYDRAT-RXN	45.45	2.83	232.49	1.19	3.3200000000000003	5.32	43.89	0.0	12.0	1.3
ENTDB-RXN	645.25	276.92	235.47	595.6800000000002	855.0900000000001	3113.42	13.94	5969.38	55.36	204.37000000000003
ERYTH4PDEHYDROG-RXN	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0
ERYTHRON4PDEHYDROG-RXN	10.7	274.78	113.59000000000002	0.0	0.32	15.87	88.42	0.0	87.12	109.9
ETHAMLY-RXN	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0
EXOPOLYPHOSPHATASE-RXN	13.75	554.29	582.98	23.57	16.13	3186.92	105.75	1163.83	92.5	113.68
F16ALDOLASE-RXN	791.29	1109.85	366.0100000000001	666.38	863.3800000000003	9106.99	168.47999999999996	8290.8	144.48000000000005	343.3400000000001
F16BDEPHOS-RXN	685.79	557.4599999999998	122.76	623.85	856.9400000000003	3097.8499999999995	112.34	1169.79	143.48000000000005	324.66
FADSYN-RXN	730.24	559.67	355.25	622.4000000000002	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
FARNESYLTRANSTRANSFERASE-RXN	730.24	557.03	353.84	615.6600000000002	846.1500000000002	3128.4999999999995	105.4	5972.51	139.9	323.36
FERREDOXIN--NAD+-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	2.4	0.0
FERREDOXIN--NITRITE-REDUCTASE-RXN	29.84	0.0	235.7	3.07	1.04	0.54	8.2	0.55	0.0	9.09
FGAMSYN-RXN	730.24	559.67	355.25	624.0400000000002	860.1200000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	325.66
FLAVONADPREDUCT-RXN	730.38	559.09	355.25	620.95	858.8700000000001	3018.99	106.89	1169.48	143.48000000000005	322.55
FMNREDUCT-RXN	11.93	275.98	116.8	0.0	5.3100000000000005	15.87	99.51	0.0	87.12	110.92
FOLYLPOLYGLUTAMATESYNTH-RXN	760.0799999999998	566.5899999999998	361.44	648.1199999999999	862.4800000000004	3130.3699999999994	120.62	5974.79	144.48000000000005	335.55
FORMAMIDASE-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
FORMATE-DEHYDROGENASE-NADP+-RXN	0.0	2.64	1.41	5.74	1.19	0.0	1.99	0.0	1.18	1.3
FORMATETHFLIG-RXN	730.24	559.67	355.25	621.4000000000002	856.4500000000003	3128.4999999999995	107.39	5972.51	141.08	324.66
FORMIMINOGLUTAMASE-RXN	0.0	0.0	0.0	0.45	2.19	0.0	0.0	0.0	0.0	0.0
FORMIMINOGLUTAMATE-DEIMINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
FORMYLTHFDEFORMYL-RXN	10.7	274.78	113.59000000000002	1.0	5.17	17.2	88.42	0.0	89.52	109.9
FORMYLTHFGLUSYNTH-RXN	760.0799999999998	566.5899999999998	361.44	648.1199999999999	862.4800000000004	3130.3699999999994	120.62	5974.79	144.48000000000005	335.55
FPPSYN-RXN	730.24	559.67	355.25	622.4000000000002	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
FRUCTOKINASE-RXN	741.47	830.73	932.41	616.21	843.8100000000002	3054.86	195.46	5970.95	230.92	433.97
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	1.0	0.0	0.0	0.0	1.84	31.98	0.0	4801.47	0.0	0.0
FUCISOM-RXN	1.37	0.0	3.21	0.0	5.32	0.0	2.14	0.0	0.0	1.3
FUCPALDOL-RXN	62.05	282.61	12.38	34.53	3.27	2990.45	18.83	1161.41	2.18	20.78
FUCULOKIN-RXN	29.84	4.1	4.76	10.08	1.04	0.54	4.28	0.55	1.0	10.39
FUMARYLACETOACETASE-RXN	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	4.8	0.0
FUMHYDR-RXN	1447.3200000000004	576.6800000000002	598.16	1254.91	1707.9399999999996	3223.7699999999995	130.34	5985.82	202.2	539.48
GABATRANSAM-RXN	0.0	0.0	232.49	0.45	4.38	1.33	0.0	0.0	2.4	0.0
GALACTARDEHYDRA-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
GALACTOACETYLTRAN-RXN	73.29	5.14	6.19	26.17	1.04	0.54	5.03	0.55	1.0	10.39
GALACTOKIN-RXN	727.17	556.53	353.84	617.58	849.1400000000001	3116.5199999999995	104.9	5971.26	139.0	322.3400000000001
GALACTONDEHYDRAT-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
GALACTURIDYLYLTRANS-RXN	716.47	281.75	240.25000000000003	617.21	843.1700000000002	3100.65	24.68	5971.26	51.88	212.44000000000003
GALACTUROISOM-RXN	55.52	275.82	121.44	15.64	7.3599999999999985	15.87	91.67	1.73	87.12	111.2
GALPMUT-RXN	32.05	280.28000000000003	9.17	31.83	2.56	3079.42	15.72	1161.57	3.08	12.28
GAMMA-GLUTAMYLTRANSFERASE-RXN	0.0	2.64	1.41	5.74	3.38	1.33	51.19	0.0	10.78	1.3
GAPOXNPHOSPHN-RXN	731.47	559.67	355.25	623.22	858.97	3131.1599999999994	107.39	5972.51	143.48000000000005	325.68
GART-RXN	740.94	834.4499999999998	468.84	623.4000000000002	854.9300000000002	3113.7199999999993	195.81	1171.04	233.00000000000003	434.56000000000006
GCVP-RXN	81.08	549.56	227.18000000000004	6.51	19.2	34.15	193.24	1.1	176.64	238.98
GCVT-RXN	10.7	546.78	115.16	0.8200000000000001	14.61	3005.24	88.42	1157.73	89.52	110.4
GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0
GDPKIN-RXN	0.84	3.72	1.41	7.56	15.48	92.17	2.49	1.56	4.48	1.89
GDPMANDEHYDRA-RXN	10.7	274.78	113.59000000000002	0.0	0.32	17.2	94.56	0.0	87.12	109.9
GDPPYPHOSKIN-RXN	1448.61	851.89	713.3399999999998	1285.2399999999998	1709.02	3270.8299999999995	230.15	10788.72	287.9600000000001	661.01
GDPREDUCT-RXN	1345.34	283.62	581.39	1193.36	1711.3200000000004	51.64	116.33	4817.83	198.44	520.0600000000002
GENTAMICIN-3-N-ACETYLTRANSFERASE-RXN	1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02
GENTISATE-12-DIOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
GKI-RXN	0.0	0.0	0.0	0.0	0.0	0.0	2.14	0.0	0.0	0.0
GLCNACPTRANS-RXN	44.45	272.0	1.57	1.82	7.02	3098.88	3.25	5962.01	0.0	1.09
GLU6PDEHYDROG-RXN	11.93	275.36	113.59000000000002	1.82	16.45	47.85	98.76	4801.47	89.52	111.42
GLUC1PADENYLTRANS-RXN	1498.4499999999996	571.6999999999998	496.44	1252.1099999999994	1682.69	5982.03	37.24	2340.06	105.76	443.92000000000013
GLUC1PURIDYLTRANS-RXN	687.33	279.74999999999994	700.45	597.13	855.0900000000001	3113.42	5.74	5970.230000000001	55.36	203.87000000000003
GLUCARDEHYDRA-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
GLUCISOM-RXN	1.37	0.0	0.0	0.0	2.19	0.0	5.3900000000000015	0.0	0.0	0.0
GLUCOKIN-RXN	742.3100000000002	1106.64	933.98	615.6600000000002	857.77	6054.879999999997	195.96	7128.68	229.42	433.97
GLUCONATE-5-DEHYDROGENASE-RXN	57.89000000000001	547.8199999999998	119.8	15.64	0.32	3003.91	93.81	1159.46	91.92	112.5
GLUCONOKIN-RXN	0.0	0.0	0.0	0.9	4.03	31.98	8.2	4801.47	2.4	0.0
GLUCONOLACT-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
GLUCOSAMINE-6-P-DEAMIN-RXN	741.3100000000002	832.85	468.86	631.9300000000002	848.3299999999998	3144.3699999999994	203.8	5969.93	227.02	433.2600000000001
GLUCOSE-1-DEHYDROGENASE-RXN	0.84	0.5	0.0	0.45	2.19	11.98	0.0	0.0	0.9	0.0
GLUCOSE-1-PHOSPHAT-RXN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	0.0	0.0	0.0	1.0	2.66	1.33	0.0	0.0	0.0	0.0
GLUCOSYLCERAMIDASE-RXN	12.07	274.78	113.59000000000002	0.0	0.32	15.87	88.42	0.0	87.12	109.9
GLUCUROISOM-RXN	55.52	275.82	121.44	15.64	7.3599999999999985	15.87	91.67	1.73	87.12	111.2
GLURS-RXN	89.04000000000002	834.42	356.82	33.2	22.630000000000006	6175.499999999999	107.89	2323.44	93.5	122.77
GLUTACONATE-COA-TRANSFERASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0
GLUTACONYL-COA-DECARBOXYLASE-RXN	1.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN	0.0	0.0	0.0	0.0	0.0	0.0	4.28	0.0	2.4	0.0
GLUTAMATE-DEHYDROGENASE-RXN	1.23	0.0	0.0	0.45	16.15	1.33	0.0	0.0	0.0	1.02
GLUTAMATE-FORMIMINOTRANSFERASE-RXN	0.0	2.64	1.41	5.74	1.19	0.0	26.59	0.0	1.18	1.3
GLUTAMATE-N-ACETYLTRANSFERASE-RXN	76.50000000000001	284.31	241.66000000000003	32.28	12.4	3080.7499999999995	18.97	1164.15	5.48	12.28
GLUTAMATE-SYNTHASE-FERREDOXIN-RXN	31.21	6.34	238.68000000000004	25.72	6.03	0.54	8.280000000000001	2.28	3.4	10.39
GLUTAMATE-SYNTHASE-NADH-RXN	782.99	1118.83	1055.01	652.4899999999999	862.8700000000001	3052.6	294.49999999999994	1173.49	324.7	554.0400000000002
GLUTAMATESYN-RXN	782.99	1118.83	1055.01	652.4899999999999	862.8700000000001	3052.6	294.49999999999994	1173.49	324.7	554.0400000000002
GLUTAMIN-RXN	10.7	274.78	346.08	1.27	2.49	47.85	104.82	4801.47	89.52000000000001	109.9
GLUTAMINE--TRNA-LIGASE-RXN	728.17	285.39	353.67999999999995	621.58	847.1	18.97	106.89	10.42	142.58	322.55
GLUTAMINESYN-RXN	860.8899999999999	1118.7900000000004	943.01	664.1299999999999	862.9900000000001	6225.119999999997	237.47	7137.989999999999	232.5	445.54
GLUTARATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	0.0	0.0	0.0	1.93	19.31	33.31	4.28	4801.47	4.8	0.0
GLUTARYL-COA-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.74	2.85	1.33	0.0	0.0	2.4	0.0
GLUTATHIONE-PEROXIDASE-RXN	645.39	275.91	1.57	589.57	834.97	3003.91	5.8900000000000015	1164.62	56.58	201.46
GLUTATHIONE-REDUCT-NADPH-RXN	1.23	0.58	0.0	1.0	1.84	33.31	0.0	4801.47	0.0	1.52
GLUTATHIONE-SYN-RXN	0.0	0.0	0.0	0.0	9.11	1.33	0.0	0.0	2.4	0.0
GLUTCYSLIG-RXN	643.88	0.5	232.49	590.12	841.89	93.4	0.5	8.45	56.58	203.07
GLUTDECARBOX-RXN	11.54	275.28	113.59000000000002	0.0	0.32	27.85	90.56	0.0	88.02	109.9
GLUTDEHYD-RXN	97.9	831.8100000000002	467.43	27.09	18.77	3112.4899999999993	210.22	1164.15	178.54	231.28
GLUTKIN-RXN	57.36000000000001	555.5699999999998	353.7	23.200000000000006	9.49	3096.0799999999995	107.39	1163.6	91.6	113.09
GLUTRACE-RXN	730.24	559.67	355.25	622.85	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
GLUTRNAREDUCT-RXN	2.21	4.18	238.54	23.200000000000006	15.48	92.17	8.63	3.29	4.48	1.89
GLUTSEMIALDEHYDROG-RXN	57.36000000000001	555.5699999999998	353.7	23.200000000000006	9.49	3096.0799999999995	107.39	1163.6	91.6	113.09
GLY3KIN-RXN	684.9499999999998	553.6999999999998	353.84	616.6600000000002	848.34	3037.66	104.9	5968.37	139.0	322.27
GLYC3PDEHYDROGBIOSYN-RXN	730.24	557.03	353.84	616.6600000000002	855.2600000000001	3129.8299999999995	105.4	5972.51	142.3	323.36
GLYCDEH-RXN	31.21	5.14	467.96	26.09	1.37	0.54	12.48	2.28	1.0	10.39
GLYCERATE-DEHYDROGENASE-RXN	45.12000000000001	283.25	352.27	26.72	10.47	29.72	131.64	4.86	89.02	120.29
GLYCEROL-3-PHOSPHATE-OXIDASE-RXN	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
GLYCEROL-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	4.28	0.0	0.0	0.0
GLYCEROL-KIN-RXN	719.5400000000002	284.89	244.87	622.4000000000002	845.1800000000002	3081.98	21.11	1171.04	56.36	214.76000000000005
GLYCERONE-KINASE-RXN	0.0	0.58	0.0	1.27	2.99	0.0	20.68	0.0	0.0	0.0
GLYCINE--TRNA-LIGASE-RXN	732.4499999999998	835.39	358.23	629.1400000000001	868.59	6242.019999999999	109.88	11933.27	147.96	327.05
GLYCINE-AMIDINOTRANSFERASE-RXN	0.84	0.5	0.0	0.0	2.66	169.7	0.5	3.12	0.9	1.18
GLYCOGEN-BRANCH-RXN	759.2399999999999	557.5699999999998	587.76	634.92	843.1600000000002	3007.55	115.99	1171.76	139.0	333.16
GLYCOGENSYN-RXN	729.4	556.53	586.33	616.6600000000002	842.12	3007.01	108.15	1169.48	139.0	322.77
GLYCOLALD-DEHYDROG-RXN	1.23	0.0	0.0	0.0	11.3	0.0	0.0	0.0	0.0	1.02
GLYCOLALDREDUCT-RXN	0.0	274.24	3.0	15.64	4.99	2988.04	2.14	1160.79	0.0	1.3
GLYCOPHOSPHORYL-RXN	761.8399999999998	836.5000000000001	597.3000000000002	643.3799999999999	843.1600000000002	5994.259999999998	109.93	2330.82	140.0	334.17999999999995
GLYCPDIESTER-RXN	695.65	556.48	698.3499999999998	618.46	855.7	66.82	195.38	4810.6399999999985	233.32	432.67
GLYMALTOPHOSPHORYL-RXN	761.8399999999998	836.5000000000001	597.3000000000002	643.3799999999999	843.1600000000002	5994.259999999998	109.93	2330.82	140.0	334.17999999999995
GLYOHMETRANS-RXN	730.24	287.67	353.67999999999995	622.4000000000002	856.4500000000003	143.12	102.08	4814.780000000002	143.48000000000005	324.66
GLYOXI-RXN	743.6800000000002	835.84	467.43	618.09	855.74	3036.19	196.32	1169.48	231.82	432.67
GLYOXII-RXN	0.0	0.0	0.0	1.45	9.11	2.66	0.0	0.0	2.4	0.5
GLYOXYLATE-REDUCTASE-NADP+-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
GLYRIBONUCSYN-RXN	730.24	559.67	355.25	622.4000000000002	854.6100000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	324.66
GMP-REDUCT-RXN	0.0	3.22	1.41	6.19	5.2200000000000015	31.98	1.99	4801.47	3.58	1.8
GMP-SYN-GLUT-RXN	760.9199999999997	560.17	358.4600000000001	625.39	857.8200000000003	3222.5399999999995	118.23	5974.62	144.38	335.64
GPH-RXN	816.7399999999999	1131.51	1187.7	689.4199999999997	879.7600000000001	6104.959999999997	238.58	2336.69	240.94	448.63000000000005
GPPSYN-RXN	730.24	559.67	355.25	622.4000000000002	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
GSAAMINOTRANS-RXN	45.66	4.18	238.54	23.65	17.669999999999995	13.31	16.83	2.98	4.48	1.3
GSADENYLATION-RXN	0.0	2.64	1.41	7.11	13.29	1.33	1.99	0.0	3.58	1.3
GSHTRAN-RXN	0.0	0.0	0.0	0.0	0.0	5.32	0.0	0.0	21.6	0.0
GSPAMID-RXN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GSPSYN-RXN	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GST-RXN	0.0	0.0	0.0	0.0	0.0	5.32	0.0	0.0	21.6	0.0
GTP-CYCLOHYDRO-I-RXN	42.61000000000001	555.64	355.25	33.28	16.84	3099.2799999999993	99.19	1161.57	92.6	122.4
GTP-CYCLOHYDRO-II-RXN	12.07	275.82	350.72	17.91	23.72	18.53	99.87	1.73	89.52	109.9
GTPPYPHOSKIN-RXN	1448.61	851.89	713.3399999999998	1285.2399999999998	1709.02	3270.8299999999995	230.15	10788.72	287.9600000000001	661.01
GUANIDINOBUTANAMIDE-NH3-RXN	1.68	6.28	2.82	13.57	8.36	181.68	13.18	3.12	8.96	4.78
GUANINE-DEAMINASE-RXN	32.44	4.1	237.25000000000003	10.08	1.04	1.87	2.14	0.55	3.4	11.41
GUANPRIBOSYLTRAN-RXN	730.24	557.03	586.33	617.11	857.1	3161.8099999999995	105.4	10773.98	139.9	323.86
GUANYL-KIN-RXN	730.24	559.67	587.74	622.4000000000002	858.2900000000002	3161.8099999999995	107.39	10773.98	143.48000000000005	325.16
H2NEOPTERINALDOL-RXN	41.77	283.14	353.67999999999995	33.28	16.84	17.74	101.94	2.28	91.7	121.81
H2PTERIDINEPYROPHOSPHOKIN-RXN	53.7	557.92	467.27	33.28	17.16	33.61	190.36	2.28	178.82	232.73
H2PTEROATESYNTH-RXN	42.61000000000001	283.64	353.67999999999995	33.65	17.17	108.58	99.19	3.84	92.6	122.4
HALOACETATE-DEHALOGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
HEMN-RXN	1449.08	578.2	602.78	1261.65	1702.3	3100.9499999999994	143.27999999999997	1182.79	202.48	540.71
HEXOKINASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0
HIPPURATE-HYDROLASE-RXN	641.81	283.76	7.21	612.82	843.1899999999998	2991.93	7.96	1164.62	62.8	206.16
HISTAMINOTRANS-RXN	88.57000000000002	564.37	358.07	45.58000000000001	20.28	3097.9499999999994	111.37	1164.15	97.36	124.78
HISTCYCLOHYD-RXN	88.04000000000002	559.59	355.25	32.28	12.72	3187.46	99.69	1165.7099999999996	93.5	122.77
HISTIDINE--TRNA-LIGASE-RXN	730.24	559.67	355.25	622.85	865.5600000000003	3129.8299999999995	109.53	5972.51	143.48000000000005	324.66
HISTIDINE-AMMONIA-LYASE-RXN	0.0	7.92	4.23	18.04	8.75	0.0	55.17	0.0	5.94	3.9
HISTIDPHOS-RXN	739.71	837.6600000000002	699.92	615.6600000000002	857.41	3112.3899999999994	195.96	1171.04	227.02	431.74000000000007
HISTONE-ACETYLTRANSFERASE-RXN	0.84	272.5	1.57	0.0	0.0	3078.88	0.5	1159.29	0.9	0.59
HISTPRATPHYD-RXN	88.04000000000002	834.42	356.82	32.28	12.72	6175.499999999999	99.69	2323.44	93.5	122.77
HOLO-ACP-SYNTH-RXN	645.25	276.92	235.47	595.6800000000002	855.0900000000001	3113.42	13.94	5969.38	55.36	204.37000000000003
HOMOCITRATE-SYNTHASE-RXN	1.37	0.0	232.49	0.0	0.0	0.0	6.5	0.0	0.0	0.0
HOMOCYSMET-RXN	3.69	274.98	1.57	2.8200000000000003	21.61	2988.04	0.0	1157.73	2.4	3.56
HOMOCYSMETB12-RXN	87.20000000000002	287.2800000000001	352.27	27.17	6.3500000000000005	187.44	113.43	7.98	93.82	121.47
HOMOCYSTEINE-DESULFHYDRASE-RXN	0.0	0.0	0.0	0.45	2.19	0.0	0.0	0.0	0.0	0.0
HOMOGENTISATE-12-DIOXYGENASE-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
HOMOSERDEAM-RXN	0.0	0.0	0.0	0.45	2.19	0.0	2.14	0.0	0.0	0.0
HOMOSERDEHYDROG-RXN	730.24	563.77	821.7800000000002	630.76	854.6100000000001	3097.8499999999995	109.53	1171.04	146.88000000000005	324.16
HOMOSERINE-O-ACETYLTRANSFERASE-RXN	0.0	0.0	0.0	1.82	11.63	1.33	0.0	0.0	2.4	0.0
HOMOSERKIN-RXN	688.33	279.74999999999994	235.47	596.6800000000002	853.2500000000001	3082.7699999999995	2.49	1168.76	55.36	203.87000000000003
HOMSUCTRAN-RXN	88.43	557.03	353.84	26.17	6.3500000000000005	3095.2899999999995	105.4	1164.15	89.02	122.4
HYALURONATE-LYASE-RXN	0.0	1.2	0.0	0.0	7.65	0.0	0.0	0.0	0.0	0.0
HYDROG-RXN	1.37	8.11	6.0299999999999985	11.48	2.38	0.0	14.32	1.73	2.36	2.6
HYDROGEN-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	0.0	5.32	0.0	0.0	0.0	0.0
HYDROXYBUTYRATE-DIMER-HYDROLASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
HYDROXYLAMINE-REDUCTASE-RXN	700.54	554.2099999999998	814.18	597.0300000000002	833.1	3097.3099999999995	113.96	1170.49	139.9	312.75
HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN	0.0	0.0	0.0	0.45	0.0	1.33	8.2	0.0	9.6	0.0
HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN	1.23	0.58	0.0	0.0	4.03	31.98	0.0	4801.47	0.0	1.52
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	1.23	0.58	0.0	0.0	4.03	31.98	0.0	4801.47	0.0	1.52
HYDROXYPYRUVATE-REDUCTASE-RXN	0.0	2.64	1.41	5.74	1.19	0.0	1.99	0.0	8.379999999999999	1.3
HYPOXANPRIBOSYLTRAN-RXN	730.24	557.03	586.33	617.11	857.1	3161.8099999999995	105.4	10773.98	139.9	323.86
IGPSYN-RXN	13.07	280.43	350.72	17.830000000000005	19.93	17.2	104.9	2.98	89.52	109.9
IMIDAZOLONEPROPIONASE-RXN	0.0	0.0	0.0	0.45	4.85	0.0	16.4	0.0	2.4	0.0
IMIDPHOSDEHYD-RXN	87.20000000000002	559.09	355.25	32.28	12.72	3096.6199999999994	99.19	1164.15	92.6	122.18
IMP-DEHYDROG-RXN	730.24	559.67	355.25	622.7700000000002	862.1000000000001	3129.8299999999995	115.59	5972.51	143.48000000000005	324.66
IMPCYCLOHYDROLASE-RXN	730.24	559.67	355.25	622.4000000000002	854.6100000000001	3097.8499999999995	107.39	1171.04	143.48000000000005	324.66
INOPHOSPHOR-RXN	1374.65	829.61	600.7399999999999	1205.86	1676.76	6085.789999999999	109.68	2335.6600000000008	190.78000000000003	525.8399999999998
INORGPYROPHOSPHAT-RXN	2092.57	565.97	589.2900000000002	1811.1700000000005	2530.7000000000007	3235.65	123.98	5991.38	250.44	736.2599999999996
IPPISOM-RXN	1.23	0.58	232.49	0.8200000000000001	7.02	31.98	2.14	4801.47	0.0	1.52
ISOCHORMAT-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0
ISOCHORSYN-RXN	11.54	275.28	113.59000000000002	2.27	8.16	106.71	88.92	1.56	88.02	110.49
ISOCIT-CLEAV-RXN	0.0	0.0	0.0	0.8200000000000001	0.33	1.33	0.0	0.0	2.4	0.0
ISOCITDEH-RXN	31.68	280.47	240.25000000000003	26.540000000000006	15.33	3082.0799999999995	8.780000000000001	1164.15	6.7	10.98
ISOCITRATE-DEHYDROGENASE-NAD+-RXN	44.82	1.2	0.0	0.0	4.99	0.0	0.0	0.0	0.0	0.0
ISOLEUCINE--TRNA-LIGASE-RXN	730.24	559.67	355.25	622.85	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
ISOVALERYLCOA-DHLIPOAMIDE-RXN	0.0	0.0	0.0	0.45	2.19	0.0	0.0	0.0	0.0	0.0
ISPH2-RXN	730.38	560.13	589.17	638.0400000000002	852.4200000000002	3097.8499999999995	110.28	1172.77	143.48000000000005	323.14
KANAMYCIN-KINASE-RXN	0.0	0.0	0.0	0.0	10.95	31.98	0.0	4801.47	0.0	0.0
KDGALDOL-RXN	0.0	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0
KDO-8PPHOSPHAT-RXN	10.7	277.42	115.0	6.74	10.62	15.87	90.41	0.0	90.7	111.2
KDO-8PSYNTH-RXN	10.7	277.42	115.0	6.74	10.62	17.2	90.41	0.0	90.7	111.2
KDOTRANS-RXN	10.7	277.42	115.0	6.74	10.62	17.2	90.41	0.0	90.7	111.2
KDOTRANS2-RXN	10.7	277.42	115.0	6.74	10.62	17.2	90.41	0.0	90.7	111.2
KDPGALDOL-RXN	728.17	823.92	122.92	614.84	852.95	5993.719999999998	104.15	2324.63	141.4	321.75
KDUD-RXN	0.0	0.0	0.0	0.0	2.19	0.0	10.34	0.0	0.0	0.0
KETOACYLCOATHIOL-RXN	0.0	0.0	0.0	0.45	2.19	3.99	0.0	0.0	4.8	0.5
KETOISOCAPROATE-RXN	0.0	0.0	0.0	0.9	4.38	0.0	0.0	0.0	0.0	0.0
KETOLACTOSE-RXN	824.26	1418.29	1310.87	708.6400000000001	863.3900000000001	210.66	506.91	19220.16	490.48	792.52
KYNURENINASE-RXN	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	2.4	0.0
L-ARABINONATE-DEHYDRATASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0
L-ASPARTATE-OXID-RXN	42.91	553.12	353.84	26.17	15.46	3005.78	102.01	1162.59	90.52	120.29
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	730.24	559.67	823.4399999999998	622.4000000000002	856.4500000000003	3129.8299999999995	107.39	5972.51	143.48000000000005	324.66
L-IDITOL-2-DEHYDROGENASE-RXN	254.7	279.97	20.6	41.44000000000001	14.32	2991.82	54.36	1163.31	1.0	64.92999999999999
L-IDONATE-2-DEHYDROGENASE-RXN	0.0	0.0	0.0	0.0	2.19	0.0	0.0	0.0	0.0	0.0
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN	0.0	0.0	0.0	1.0	9.11	0.0	0.0	0.0	2.4	0.0
L-LACTATE-DEHYDROGENASE-RXN	719.5400000000002	286.09	474.15	622.3000000000002	863.2	3097.73	27.53	15573.89	53.96	212.87000000000003
